Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
1312637,601,8/12/2016 4:54,Embarcadero at Bryant,54,8/12/2016 5:04,Embarcadero at Sansome,60,615,Subscriber,94105
1312708,430,8/12/2016 7:40,Townsend at 7th,65,8/12/2016 7:48,South Van Ness at Market,66,600,Subscriber,94107
1312712,689,8/12/2016 7:42,Broadway St at Battery St,82,8/12/2016 7:53,San Francisco Caltrain (Townsend at 4th),70,599,Subscriber,94111
1312727,400,8/12/2016 7:47,Market at 10th,67,8/12/2016 7:54,Townsend at 7th,65,551,Subscriber,94114
1312766,271,8/12/2016 8:08,Embarcadero at Sansome,60,8/12/2016 8:12,Steuart at Market,74,524,Subscriber,94133
1312768,328,8/12/2016 8:09,Mechanics Plaza (Market at Battery),75,8/12/2016 8:15,Temporary Transbay Terminal (Howard at Beale),55,498,Subscriber,94105
1312876,250,8/12/2016 8:39,San Jose Diridon Caltrain Station,2,8/12/2016 8:43,Adobe on Almaden,5,176,Subscriber,38478
1312949,566,8/12/2016 9:00,Market at 10th,67,8/12/2016 9:09,Market at Sansome,77,877,Subscriber,94103
1313022,640,8/12/2016 9:22,2nd at South Park,64,8/12/2016 9:32,Davis at Jackson,42,420,Subscriber,94025
1313085,619,8/12/2016 9:53,San Francisco Caltrain (Townsend at 4th),70,8/12/2016 10:03,Steuart at Market,74,315,Subscriber,94002
1313122,1171,8/12/2016 10:25,Embarcadero at Sansome,60,8/12/2016 10:44,Golden Gate at Polk,59,455,Subscriber,94133
1313160,174,8/12/2016 11:00,Embarcadero at Bryant,54,8/12/2016 11:03,Embarcadero at Bryant,54,371,Customer,58452
1313278,428,8/12/2016 12:59,2nd at Townsend,61,8/12/2016 13:06,2nd at Townsend,61,356,Subscriber,94523
1313292,710,8/12/2016 13:16,San Pedro Square,6,8/12/2016 13:28,Santa Clara County Civic Center,80,245,Subscriber,95110
1313371,1268,8/12/2016 15:08,Golden Gate at Polk,59,8/12/2016 15:29,Embarcadero at Sansome,60,454,Subscriber,94133
1313413,470,8/12/2016 15:47,Howard at 2nd,63,8/12/2016 15:55,San Francisco Caltrain (Townsend at 4th),70,509,Subscriber,95126
1313440,630,8/12/2016 16:01,Harry Bridges Plaza (Ferry Building),50,8/12/2016 16:12,San Francisco Caltrain 2 (330 Townsend),69,326,Subscriber,94070
1313462,657,8/12/2016 16:11,Clay at Battery,41,8/12/2016 16:22,5th at Howard,57,434,Customer,94114
1313501,347,8/12/2016 16:24,Commercial at Montgomery,45,8/12/2016 16:30,Powell at Post (Union Square),71,342,Subscriber,94109
1313549,854,8/12/2016 16:44,Market at 10th,67,8/12/2016 16:58,San Francisco Caltrain (Townsend at 4th),70,356,Subscriber,94002
1313598,678,8/12/2016 17:09,2nd at Townsend,61,8/12/2016 17:21,Mechanics Plaza (Market at Battery),75,270,Subscriber,94610
1313599,791,8/12/2016 17:09,Spear at Folsom,49,8/12/2016 17:23,San Francisco Caltrain (Townsend at 4th),70,380,Subscriber,95129
1313607,845,8/12/2016 17:13,Broadway St at Battery St,82,8/12/2016 17:27,San Francisco Caltrain (Townsend at 4th),70,454,Subscriber,95129
1313670,400,8/12/2016 17:30,Clay at Battery,41,8/12/2016 17:36,Embarcadero at Sansome,60,387,Subscriber,94133
1313753,217,8/12/2016 17:56,Broadway St at Battery St,82,8/12/2016 18:00,Steuart at Market,74,360,Subscriber,94702
1313782,555,8/12/2016 18:04,Howard at 2nd,63,8/12/2016 18:13,San Francisco Caltrain 2 (330 Townsend),69,519,Subscriber,94063
1313814,656,8/12/2016 18:15,San Francisco Caltrain 2 (330 Townsend),69,8/12/2016 18:26,Market at 4th,76,519,Subscriber,94596
1313914,990,8/12/2016 19:30,2nd at Townsend,61,8/12/2016 19:47,San Francisco Caltrain 2 (330 Townsend),69,322,Subscriber,94107
1313921,325,8/12/2016 19:47,Washington at Kearny,46,8/12/2016 19:52,Mechanics Plaza (Market at Battery),75,107,Subscriber,94704
1314017,850,8/12/2016 23:07,2nd at Townsend,61,8/12/2016 23:21,Powell at Post (Union Square),71,395,Subscriber,94109
1314167,1096,8/13/2016 11:58,Steuart at Market,74,8/13/2016 12:16,Embarcadero at Sansome,60,552,Customer,nil
1314198,1265,8/13/2016 12:26,Harry Bridges Plaza (Ferry Building),50,8/13/2016 12:47,Embarcadero at Vallejo,48,556,Customer,94158
1314332,587,8/13/2016 13:47,Harry Bridges Plaza (Ferry Building),50,8/13/2016 13:57,Embarcadero at Sansome,60,264,Customer,91106
1314352,14953,8/13/2016 14:10,Steuart at Market,74,8/13/2016 18:19,Embarcadero at Sansome,60,318,Customer,33426
1314361,1107,8/13/2016 14:15,Harry Bridges Plaza (Ferry Building),50,8/13/2016 14:34,Embarcadero at Sansome,60,128,Customer,94022
1314381,1570,8/13/2016 14:22,Embarcadero at Vallejo,48,8/13/2016 14:48,Embarcadero at Vallejo,48,457,Customer,94597
1314615,434,8/13/2016 16:48,Embarcadero at Bryant,54,8/13/2016 16:55,San Francisco Caltrain (Townsend at 4th),70,504,Customer,95110
1315003,1304,8/14/2016 11:45,Harry Bridges Plaza (Ferry Building),50,8/14/2016 12:07,Embarcadero at Sansome,60,343,Customer,
1315092,849,8/14/2016 12:46,SJSU - San Salvador at 9th,16,8/14/2016 13:00,Paseo de San Antonio,7,186,Subscriber,95112
1315144,1620,8/14/2016 13:18,Temporary Transbay Terminal (Howard at Beale),55,8/14/2016 13:45,Harry Bridges Plaza (Ferry Building),50,155,Customer,94043
1315267,297,8/14/2016 14:40,Park at Olive,38,8/14/2016 14:45,California Ave Caltrain Station,36,254,Customer,10029
1315369,770,8/14/2016 15:45,Cyril Magnin St at Ellis St,91,8/14/2016 15:58,Steuart at Market,74,175,Customer,nil
1315423,720,8/14/2016 16:14,Embarcadero at Sansome,60,8/14/2016 16:26,Davis at Jackson,42,104,Customer,94605
1315425,2151,8/14/2016 16:15,Embarcadero at Bryant,54,8/14/2016 16:51,Harry Bridges Plaza (Ferry Building),50,350,Subscriber,94107
1315683,266,8/14/2016 19:41,Market at 10th,67,8/14/2016 19:46,Powell Street BART,39,556,Customer,1
1315759,1701,8/14/2016 21:57,Steuart at Market,74,8/14/2016 22:25,Embarcadero at Sansome,60,287,Customer,94541
1315802,194,8/15/2016 6:37,2nd at Townsend,61,8/15/2016 6:40,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,95134
1315814,283,8/15/2016 6:46,Grant Avenue at Columbus Avenue,73,8/15/2016 6:51,Market at Sansome,77,522,Subscriber,94133
1315922,316,8/15/2016 7:45,Broadway St at Battery St,82,8/15/2016 7:50,Embarcadero at Folsom,51,574,Subscriber,94563
1316336,192,8/15/2016 9:21,San Jose Diridon Caltrain Station,2,8/15/2016 9:24,Santa Clara at Almaden,4,152,Subscriber,95126
1316427,845,8/15/2016 10:10,San Francisco Caltrain 2 (330 Townsend),69,8/15/2016 10:24,Market at 10th,67,536,Subscriber,94401
1316467,270,8/15/2016 10:42,San Jose Diridon Caltrain Station,2,8/15/2016 10:47,Santa Clara at Almaden,4,130,Subscriber,94102
1316562,559,8/15/2016 12:44,Washington at Kearny,46,8/15/2016 12:53,Powell Street BART,39,561,Subscriber,94102
1316598,493,8/15/2016 13:36,San Francisco Caltrain 2 (330 Townsend),69,8/15/2016 13:45,Powell Street BART,39,521,Subscriber,94605
1316707,836,8/15/2016 16:03,Clay at Battery,41,8/15/2016 16:17,San Francisco Caltrain (Townsend at 4th),70,134,Subscriber,94111
1316798,375,8/15/2016 16:41,Embarcadero at Sansome,60,8/15/2016 16:47,Steuart at Market,74,461,Subscriber,94595
1316803,3612,8/15/2016 16:43,San Francisco Caltrain (Townsend at 4th),70,8/15/2016 17:43,South Van Ness at Market,66,298,Customer,10006
1316815,704,8/15/2016 16:48,Spear at Folsom,49,8/15/2016 17:00,San Francisco Caltrain 2 (330 Townsend),69,546,Subscriber,94040
1316932,269,8/15/2016 17:19,Market at Sansome,77,8/15/2016 17:24,Embarcadero at Folsom,51,35,Subscriber,94102
1316957,415,8/15/2016 17:28,Post at Kearny,47,8/15/2016 17:35,Steuart at Market,74,354,Subscriber,94608
1317155,248,8/15/2016 18:35,San Francisco Caltrain 2 (330 Townsend),69,8/15/2016 18:39,Townsend at 7th,65,15,Subscriber,95060
1317274,374,8/15/2016 19:47,San Francisco City Hall,58,8/15/2016 19:53,Powell Street BART,39,427,Subscriber,94110
1317318,1334,8/15/2016 21:00,2nd at Townsend,61,8/15/2016 21:22,Embarcadero at Bryant,54,23,Customer,94102
1317353,426,8/16/2016 0:23,2nd at Townsend,61,8/16/2016 0:30,Townsend at 7th,65,573,Subscriber,94107
1317378,558,8/16/2016 6:28,Embarcadero at Sansome,60,8/16/2016 6:37,2nd at Townsend,61,287,Subscriber,94111
1317490,1227,8/16/2016 7:37,Washington at Kearny,46,8/16/2016 7:57,Harry Bridges Plaza (Ferry Building),50,277,Customer,7921
1317549,884,8/16/2016 8:02,Grant Avenue at Columbus Avenue,73,8/16/2016 8:17,Embarcadero at Folsom,51,417,Subscriber,94105
1317550,516,8/16/2016 8:03,Powell Street BART,39,8/16/2016 8:11,2nd at South Park,64,634,Subscriber,94114
1317595,806,8/16/2016 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/16/2016 8:20,Clay at Battery,41,209,Subscriber,94070
1317600,483,8/16/2016 8:07,Embarcadero at Bryant,54,8/16/2016 8:15,Commercial at Montgomery,45,211,Subscriber,94107
1317679,248,8/16/2016 8:26,San Jose Diridon Caltrain Station,2,8/16/2016 8:31,Santa Clara at Almaden,4,688,Subscriber,95126
1317691,376,8/16/2016 8:28,Harry Bridges Plaza (Ferry Building),50,8/16/2016 8:35,Howard at 2nd,63,329,Subscriber,94941
1317806,576,8/16/2016 8:55,South Van Ness at Market,66,8/16/2016 9:04,Market at Sansome,77,311,Subscriber,94103
1317816,684,8/16/2016 8:56,Harry Bridges Plaza (Ferry Building),50,8/16/2016 9:07,Embarcadero at Vallejo,48,485,Subscriber,94565
1317856,903,8/16/2016 9:06,Townsend at 7th,65,8/16/2016 9:21,Temporary Transbay Terminal (Howard at Beale),55,556,Subscriber,94107
1317930,423,8/16/2016 9:24,Harry Bridges Plaza (Ferry Building),50,8/16/2016 9:31,Embarcadero at Sansome,60,537,Customer,nil
1317940,576,8/16/2016 9:27,Golden Gate at Polk,59,8/16/2016 9:36,Townsend at 7th,65,572,Subscriber,94102
1317996,315,8/16/2016 9:49,Mountain View Caltrain Station,28,8/16/2016 9:54,Castro Street and El Camino Real,32,219,Subscriber,94107
1318054,88,8/16/2016 10:26,Beale at Market,56,8/16/2016 10:27,Temporary Transbay Terminal (Howard at Beale),55,380,Subscriber,94114
1318089,444,8/16/2016 11:12,Market at 4th,76,8/16/2016 11:19,Clay at Battery,41,502,Subscriber,94111
1318195,214,8/16/2016 13:19,Temporary Transbay Terminal (Howard at Beale),55,8/16/2016 13:23,Mechanics Plaza (Market at Battery),75,86,Subscriber,94105
1318262,592,8/16/2016 14:56,Clay at Battery,41,8/16/2016 15:06,Yerba Buena Center of the Arts (3rd @ Howard),68,455,Subscriber,94105
1318286,735,8/16/2016 15:25,Steuart at Market,74,8/16/2016 15:37,San Francisco Caltrain (Townsend at 4th),70,635,Subscriber,94158
1318359,1910,8/16/2016 16:13,Mountain View Caltrain Station,28,8/16/2016 16:45,Charleston Park/ North Bayshore Area,33,219,Customer,1
1318385,209,8/16/2016 16:22,2nd at South Park,64,8/16/2016 16:25,San Francisco Caltrain (Townsend at 4th),70,290,Subscriber,95014
1318435,249,8/16/2016 16:46,Howard at 2nd,63,8/16/2016 16:50,Harry Bridges Plaza (Ferry Building),50,43,Subscriber,94941
1318529,478,8/16/2016 17:07,2nd at Townsend,61,8/16/2016 17:15,Harry Bridges Plaza (Ferry Building),50,427,Subscriber,94946
1318757,582,8/16/2016 18:09,Spear at Folsom,49,8/16/2016 18:18,San Francisco Caltrain 2 (330 Townsend),69,488,Subscriber,94087
1318809,497,8/16/2016 18:24,Townsend at 7th,65,8/16/2016 18:32,2nd at Townsend,61,531,Subscriber,94105
1318831,227,8/16/2016 18:34,2nd at Folsom,62,8/16/2016 18:37,2nd at Townsend,61,277,Customer,55082
1318876,226,8/16/2016 18:54,Mountain View City Hall,27,8/16/2016 18:58,Mountain View Caltrain Station,28,694,Subscriber,94109
1319031,612,8/16/2016 21:57,Grant Avenue at Columbus Avenue,73,8/16/2016 22:07,Market at Sansome,77,673,Customer,nil
1319139,489,8/17/2016 7:01,San Francisco Caltrain (Townsend at 4th),70,8/17/2016 7:09,Steuart at Market,74,459,Subscriber,94158
1319176,423,8/17/2016 7:16,Japantown,9,8/17/2016 7:23,San Pedro Square,6,681,Subscriber,95112
1319190,487,8/17/2016 7:24,Powell Street BART,39,8/17/2016 7:33,San Francisco Caltrain (Townsend at 4th),70,404,Subscriber,94612
1319231,499,8/17/2016 7:46,Steuart at Market,74,8/17/2016 7:54,Embarcadero at Sansome,60,667,Subscriber,94131
1319287,327,8/17/2016 7:59,Howard at 2nd,63,8/17/2016 8:05,Beale at Market,56,625,Subscriber,21701
1319461,326,8/17/2016 8:34,Market at 4th,76,8/17/2016 8:40,5th St at Folsom St,90,586,Subscriber,94103
1319486,99,8/17/2016 8:40,2nd at Townsend,61,8/17/2016 8:41,2nd at South Park,64,630,Subscriber,94107
1319490,381,8/17/2016 8:41,Market at Sansome,77,8/17/2016 8:48,2nd at Townsend,61,289,Subscriber,94596
1319540,464,8/17/2016 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/17/2016 8:59,Embarcadero at Folsom,51,457,Subscriber,95110
1319574,433,8/17/2016 9:01,South Van Ness at Market,66,8/17/2016 9:09,Townsend at 7th,65,599,Subscriber,94131
1319610,602,8/17/2016 9:13,San Francisco Caltrain 2 (330 Townsend),69,8/17/2016 9:23,Market at 10th,67,211,Subscriber,94061
1319818,754,8/17/2016 10:57,San Francisco Caltrain (Townsend at 4th),70,8/17/2016 11:09,Temporary Transbay Terminal (Howard at Beale),55,407,Subscriber,94086
1319914,255,8/17/2016 12:49,5th at Howard,57,8/17/2016 12:53,Market at 4th,76,19,Subscriber,94601
1319963,1158,8/17/2016 13:38,2nd at Townsend,61,8/17/2016 13:57,San Francisco City Hall,58,335,Subscriber,94104
1320027,375,8/17/2016 15:04,Powell at Post (Union Square),71,8/17/2016 15:10,Temporary Transbay Terminal (Howard at Beale),55,537,Subscriber,94547
1320037,622,8/17/2016 15:10,Steuart at Market,74,8/17/2016 15:20,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,95051
1320071,915,8/17/2016 15:51,Commercial at Montgomery,45,8/17/2016 16:06,San Francisco Caltrain (Townsend at 4th),70,629,Subscriber,95130
1320096,454,8/17/2016 16:05,Market at 4th,76,8/17/2016 16:12,San Francisco Caltrain 2 (330 Townsend),69,394,Subscriber,94010
1320200,838,8/17/2016 16:39,2nd at Townsend,61,8/17/2016 16:53,Mechanics Plaza (Market at Battery),75,420,Subscriber,94556
1320254,471,8/17/2016 16:56,Market at 10th,67,8/17/2016 17:03,San Francisco Caltrain 2 (330 Townsend),69,371,Subscriber,94306
1320285,791,8/17/2016 17:05,2nd at Townsend,61,8/17/2016 17:18,Steuart at Market,74,340,Subscriber,94904
1320340,863,8/17/2016 17:22,2nd at Townsend,61,8/17/2016 17:36,Embarcadero at Sansome,60,560,Subscriber,94925
1320344,656,8/17/2016 17:23,San Francisco Caltrain 2 (330 Townsend),69,8/17/2016 17:34,Market at 10th,67,209,Subscriber,94102
1320368,449,8/17/2016 17:31,Broadway St at Battery St,82,8/17/2016 17:38,Beale at Market,56,377,Subscriber,94612
1320388,613,8/17/2016 17:34,San Francisco Caltrain (Townsend at 4th),70,8/17/2016 17:45,Embarcadero at Folsom,51,191,Subscriber,94105
1320480,956,8/17/2016 18:05,Mechanics Plaza (Market at Battery),75,8/17/2016 18:21,Harry Bridges Plaza (Ferry Building),50,312,Customer,nil
1320520,413,8/17/2016 18:15,Mechanics Plaza (Market at Battery),75,8/17/2016 18:22,Powell at Post (Union Square),71,506,Subscriber,94102
1320592,1370,8/17/2016 18:42,2nd at Townsend,61,8/17/2016 19:04,Embarcadero at Folsom,51,488,Subscriber,94107
1320605,756,8/17/2016 18:51,San Francisco Caltrain 2 (330 Townsend),69,8/17/2016 19:04,Embarcadero at Folsom,51,504,Subscriber,94114
1320632,488,8/17/2016 19:11,Townsend at 7th,65,8/17/2016 19:19,2nd at Townsend,61,662,Subscriber,94105
1320644,750,8/17/2016 19:17,San Jose Diridon Caltrain Station,2,8/17/2016 19:29,SJSU - San Salvador at 9th,16,80,Subscriber,94112
1320918,451,8/18/2016 7:39,Embarcadero at Bryant,54,8/18/2016 7:46,Broadway St at Battery St,82,594,Subscriber,94105
1320935,862,8/18/2016 7:48,South Van Ness at Market,66,8/18/2016 8:02,San Francisco Caltrain (Townsend at 4th),70,597,Subscriber,94041
1320988,840,8/18/2016 8:04,San Francisco Caltrain (Townsend at 4th),70,8/18/2016 8:18,Mechanics Plaza (Market at Battery),75,621,Subscriber,94404
1321150,320,8/18/2016 8:45,Grant Avenue at Columbus Avenue,73,8/18/2016 8:50,Beale at Market,56,620,Subscriber,94133
1321192,569,8/18/2016 8:54,Golden Gate at Polk,59,8/18/2016 9:03,Townsend at 7th,65,376,Subscriber,94118
1321243,562,8/18/2016 9:10,San Francisco Caltrain (Townsend at 4th),70,8/18/2016 9:19,Powell Street BART,39,211,Subscriber,95121
1321249,422,8/18/2016 9:11,2nd at Townsend,61,8/18/2016 9:18,Embarcadero at Folsom,51,441,Subscriber,94043
1321253,727,8/18/2016 9:12,Temporary Transbay Terminal (Howard at Beale),55,8/18/2016 9:24,Townsend at 7th,65,451,Subscriber,94611
1321286,411,8/18/2016 9:18,2nd at Townsend,61,8/18/2016 9:25,Townsend at 7th,65,606,Subscriber,94105
1321315,563,8/18/2016 9:31,San Francisco Caltrain (Townsend at 4th),70,8/18/2016 9:41,Howard at 2nd,63,402,Subscriber,94026
1321320,518,8/18/2016 9:33,2nd at Townsend,61,8/18/2016 9:42,Embarcadero at Folsom,51,287,Subscriber,94107
1321414,303,8/18/2016 10:24,Harry Bridges Plaza (Ferry Building),50,8/18/2016 10:29,Temporary Transbay Terminal (Howard at Beale),55,554,Subscriber,94133
1321477,288,8/18/2016 11:20,Embarcadero at Bryant,54,8/18/2016 11:25,Steuart at Market,74,302,Subscriber,94122
1321513,484,8/18/2016 11:49,Market at 10th,67,8/18/2016 11:57,Post at Kearny,47,407,Subscriber,94133
1321526,1191,8/18/2016 12:06,Beale at Market,56,8/18/2016 12:25,Yerba Buena Center of the Arts (3rd @ Howard),68,579,Customer,64119
1321622,421,8/18/2016 13:38,South Van Ness at Market,66,8/18/2016 13:45,5th at Howard,57,300,Subscriber,94901
1321658,1025,8/18/2016 14:28,San Jose Civic Center,3,8/18/2016 14:46,Japantown,9,51,Customer,55127
1321776,420,8/18/2016 16:09,Commercial at Montgomery,45,8/18/2016 16:16,Embarcadero at Sansome,60,67,Customer,2920
1321806,6143,8/18/2016 16:21,Harry Bridges Plaza (Ferry Building),50,8/18/2016 18:04,Embarcadero at Folsom,51,116,Customer,94105
1321826,409,8/18/2016 16:31,5th at Howard,57,8/18/2016 16:38,Temporary Transbay Terminal (Howard at Beale),55,287,Subscriber,94611
1321840,748,8/18/2016 16:37,Powell at Post (Union Square),71,8/18/2016 16:50,2nd at Townsend,61,581,Subscriber,94109
1321855,1118,8/18/2016 16:44,Golden Gate at Polk,59,8/18/2016 17:03,Mechanics Plaza (Market at Battery),75,439,Customer,95821
1321899,593,8/18/2016 16:55,Embarcadero at Bryant,54,8/18/2016 17:05,Market at 4th,76,554,Subscriber,94707
1321940,1272,8/18/2016 17:05,Mechanics Plaza (Market at Battery),75,8/18/2016 17:26,Embarcadero at Sansome,60,439,Customer,95821
1321955,521,8/18/2016 17:06,Howard at 2nd,63,8/18/2016 17:15,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94086
1321968,785,8/18/2016 17:09,Embarcadero at Folsom,51,8/18/2016 17:22,San Francisco Caltrain 2 (330 Townsend),69,458,Subscriber,95129
1321989,313,8/18/2016 17:16,2nd at South Park,64,8/18/2016 17:21,Market at Sansome,77,312,Subscriber,94588
1322117,284,8/18/2016 17:53,Market at Sansome,77,8/18/2016 17:57,Temporary Transbay Terminal (Howard at Beale),55,27,Subscriber,94602
1322122,740,8/18/2016 17:54,Howard at 2nd,63,8/18/2016 18:07,San Francisco City Hall,58,238,Subscriber,94102
1322138,1941,8/18/2016 18:00,Embarcadero at Folsom,51,8/18/2016 18:33,2nd at Townsend,61,673,Subscriber,94105
1322228,260,8/18/2016 18:28,Civic Center BART (7th at Market),72,8/18/2016 18:32,South Van Ness at Market,66,569,Subscriber,94103
1322244,603,8/18/2016 18:35,Market at 4th,76,8/18/2016 18:45,Davis at Jackson,42,446,Subscriber,94111
1322391,910,8/18/2016 21:05,Powell at Post (Union Square),71,8/18/2016 21:20,Market at 10th,67,331,Customer,886
1322684,411,8/19/2016 8:20,Embarcadero at Bryant,54,8/19/2016 8:26,Mechanics Plaza (Market at Battery),75,75,Subscriber,94103
1322736,313,8/19/2016 8:33,Market at 4th,76,8/19/2016 8:38,5th St at Folsom St,90,511,Subscriber,94103
1322950,141,8/19/2016 10:20,Cowper at University,37,8/19/2016 10:22,University and Emerson,35,44,Subscriber,94301
1322951,483,8/19/2016 10:20,Washington at Kearny,46,8/19/2016 10:28,Powell Street BART,39,310,Subscriber,94102
1323079,300,8/19/2016 12:18,S. Market St at Park Ave,89,8/19/2016 12:23,San Pedro Square,6,705,Subscriber,95377
1323161,505,8/19/2016 13:53,Beale at Market,56,8/19/2016 14:01,Embarcadero at Bryant,54,287,Subscriber,94103
1323174,242,8/19/2016 14:11,5th St at Folsom St,90,8/19/2016 14:15,San Francisco Caltrain 2 (330 Townsend),69,472,Subscriber,95121
1323332,415,8/19/2016 16:15,Howard at 2nd,63,8/19/2016 16:22,Harry Bridges Plaza (Ferry Building),50,259,Subscriber,94941
1323403,428,8/19/2016 16:38,Clay at Battery,41,8/19/2016 16:45,Post at Kearny,47,328,Subscriber,94133
1323540,1358,8/19/2016 17:18,Embarcadero at Vallejo,48,8/19/2016 17:41,Cyril Magnin St at Ellis St,91,372,Customer,63730
1323568,706,8/19/2016 17:29,2nd at South Park,64,8/19/2016 17:40,Steuart at Market,74,552,Subscriber,94941
1323591,554,8/19/2016 17:40,Beale at Market,56,8/19/2016 17:49,San Francisco Caltrain (Townsend at 4th),70,521,Subscriber,94158
1323594,853,8/19/2016 17:40,South Van Ness at Market,66,8/19/2016 17:54,2nd at South Park,64,477,Subscriber,94107
1323618,265,8/19/2016 17:47,Embarcadero at Bryant,54,8/19/2016 17:51,Beale at Market,56,310,Subscriber,94610
1323676,494,8/19/2016 18:14,Temporary Transbay Terminal (Howard at Beale),55,8/19/2016 18:22,2nd at Townsend,61,268,Subscriber,94107
1323760,581,8/19/2016 19:04,Temporary Transbay Terminal (Howard at Beale),55,8/19/2016 19:14,San Francisco Caltrain 2 (330 Townsend),69,335,Subscriber,94404
1323764,197,8/19/2016 19:07,San Francisco Caltrain (Townsend at 4th),70,8/19/2016 19:11,2nd at Townsend,61,211,Subscriber,95134
1323826,148,8/19/2016 20:48,St James Park,13,8/19/2016 20:50,San Pedro Square,6,223,Subscriber,95113
1323834,528,8/19/2016 20:56,Broadway St at Battery St,82,8/19/2016 21:04,2nd at Folsom,62,388,Subscriber,94111
1323898,817,8/20/2016 8:41,Castro Street and El Camino Real,32,8/20/2016 8:54,Mountain View Caltrain Station,28,119,Subscriber,94309
1323936,5598,8/20/2016 10:36,San Francisco Caltrain (Townsend at 4th),70,8/20/2016 12:09,Harry Bridges Plaza (Ferry Building),50,477,Customer,90255
1323979,11600,8/20/2016 12:11,Powell Street BART,39,8/20/2016 15:24,Market at 4th,76,524,Customer,72290
1324008,598,8/20/2016 12:49,Embarcadero at Folsom,51,8/20/2016 12:59,San Francisco Caltrain (Townsend at 4th),70,537,Subscriber,94901
1324090,1392,8/20/2016 15:27,Mechanics Plaza (Market at Battery),75,8/20/2016 15:51,South Van Ness at Market,66,287,Customer,94618
1324122,652,8/20/2016 16:09,San Francisco Caltrain 2 (330 Townsend),69,8/20/2016 16:20,Beale at Market,56,620,Subscriber,94619
1324250,1425,8/20/2016 22:00,San Jose City Hall,10,8/20/2016 22:24,Santa Clara at Almaden,4,670,Customer,94005
1324288,708,8/21/2016 8:55,San Pedro Square,6,8/21/2016 9:07,S. Market St at Park Ave,89,644,Subscriber,95113
1324349,12063,8/21/2016 11:28,Harry Bridges Plaza (Ferry Building),50,8/21/2016 14:49,Harry Bridges Plaza (Ferry Building),50,442,Customer,62100
1324355,1266,8/21/2016 11:31,Washington at Kearny,46,8/21/2016 11:52,Market at 10th,67,401,Customer,10027
1324427,2871,8/21/2016 14:04,Embarcadero at Vallejo,48,8/21/2016 14:52,Embarcadero at Vallejo,48,400,Customer,98144
1324464,884,8/21/2016 14:54,San Francisco Caltrain (Townsend at 4th),70,8/21/2016 15:09,Golden Gate at Polk,59,538,Subscriber,94158
1324483,284,8/21/2016 15:28,Embarcadero at Bryant,54,8/21/2016 15:33,Embarcadero at Bryant,54,289,Customer,94124
1324491,959,8/21/2016 15:42,Embarcadero at Sansome,60,8/21/2016 15:58,Spear at Folsom,49,526,Subscriber,94111
1324915,673,8/22/2016 8:08,Spear at Folsom,49,8/22/2016 8:19,Townsend at 7th,65,526,Subscriber,94105
1324993,278,8/22/2016 8:27,San Francisco Caltrain 2 (330 Townsend),69,8/22/2016 8:32,Townsend at 7th,65,320,Subscriber,94040
1325084,406,8/22/2016 8:52,Temporary Transbay Terminal (Howard at Beale),55,8/22/2016 8:59,2nd at South Park,64,109,Subscriber,94705
1325109,717,8/22/2016 8:56,Davis at Jackson,42,8/22/2016 9:08,Market at 4th,76,191,Subscriber,94111
1325150,821,8/22/2016 9:08,San Francisco Caltrain 2 (330 Townsend),69,8/22/2016 9:22,Market at 10th,67,507,Subscriber,95051
1325164,201,8/22/2016 9:10,Howard at 2nd,63,8/22/2016 9:13,2nd at South Park,64,597,Subscriber,94607
1325166,576,8/22/2016 9:11,San Francisco Caltrain 2 (330 Townsend),69,8/22/2016 9:20,Market at Sansome,77,709,Subscriber,94086
1325203,392,8/22/2016 9:20,Steuart at Market,74,8/22/2016 9:26,2nd at South Park,64,549,Subscriber,94506
1325331,897,8/22/2016 10:19,Market at 4th,76,8/22/2016 10:34,Embarcadero at Sansome,60,15,Customer,93523
1325553,461,8/22/2016 13:38,Harry Bridges Plaza (Ferry Building),50,8/22/2016 13:46,Embarcadero at Vallejo,48,547,Customer,94102
1325688,412,8/22/2016 16:08,2nd at Townsend,61,8/22/2016 16:15,Market at Sansome,77,504,Subscriber,94539
1325805,606,8/22/2016 16:55,South Van Ness at Market,66,8/22/2016 17:05,San Francisco Caltrain 2 (330 Townsend),69,350,Subscriber,95030
1326008,450,8/22/2016 17:45,Mechanics Plaza (Market at Battery),75,8/22/2016 17:53,Yerba Buena Center of the Arts (3rd @ Howard),68,214,Subscriber,94109
1326034,344,8/22/2016 17:50,San Francisco Caltrain (Townsend at 4th),70,8/22/2016 17:56,Powell Street BART,39,480,Subscriber,94118
1326058,603,8/22/2016 17:58,Clay at Battery,41,8/22/2016 18:08,Market at 4th,76,343,Subscriber,94024
1326148,593,8/22/2016 18:16,Steuart at Market,74,8/22/2016 18:26,San Francisco Caltrain 2 (330 Townsend),69,67,Subscriber,94403
1326214,407,8/22/2016 18:48,Embarcadero at Sansome,60,8/22/2016 18:55,Steuart at Market,74,478,Subscriber,94588
